Rk,Squad,Comp,Num_Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G_plus_A,G_minus_PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG_plus_xAG,PrgC,PrgP,Gls_per90,Ast_per90,G_plus_A_per90,G_minus_PK_per90,G_plus_A_minus_PK_per90,xG_per90,xAG_per90,xG_plus_xAG_per90,npxG_per90,npxG_plus_xAG_per90,Season
25.0,Darmstadt 98,Bundesliga,32.0,27.1,45.7,34.0,374.0,3060.0,34.0,28.0,21.0,49.0,25.0,3.0,3.0,83.0,4.0,32.3,30.0,22.8,52.8,437.0,1083.0,0.82,0.62,1.44,0.74,1.35,0.95,0.67,1.62,0.88,1.55,2023-2024
26.0,Dortmund,Bundesliga,32.0,26.8,57.8,34.0,374.0,3060.0,34.0,68.0,49.0,117.0,62.0,6.0,6.0,59.0,4.0,63.5,58.8,45.6,104.4,770.0,1452.0,2.0,1.44,3.44,1.82,3.26,1.87,1.34,3.21,1.73,3.07,2023-2024
27.0,Eint Frankfurt,Bundesliga,34.0,25.3,52.1,34.0,374.0,3060.0,34.0,48.0,36.0,84.0,46.0,2.0,3.0,70.0,5.0,46.2,44.4,34.1,78.5,574.0,1305.0,1.41,1.06,2.47,1.35,2.41,1.36,1.0,2.36,1.31,2.31,2023-2024
28.0,Empoli,Serie A,34.0,26.0,44.0,38.0,418.0,3420.0,38.0,26.0,19.0,45.0,21.0,5.0,5.0,88.0,1.0,36.2,32.4,25.8,58.3,524.0,1056.0,0.68,0.5,1.18,0.55,1.05,0.95,0.68,1.63,0.85,1.53,2023-2024
29.0,Everton,Premier League,26.0,27.1,40.8,38.0,418.0,3420.0,38.0,40.0,17.0,57.0,38.0,2.0,3.0,82.0,1.0,54.0,51.6,38.1,89.8,495.0,1129.0,1.05,0.45,1.5,1.0,1.45,1.42,1.0,2.43,1.36,2.36,2023-2024
30.0,Fiorentina,Serie A,30.0,27.0,57.3,38.0,418.0,3420.0,38.0,60.0,41.0,101.0,56.0,4.0,8.0,80.0,0.0,51.7,45.4,35.3,80.7,621.0,1656.0,1.58,1.08,2.66,1.47,2.55,1.36,0.93,2.29,1.19,2.12,2023-2024
31.0,Freiburg,Bundesliga,25.0,27.0,46.6,34.0,374.0,3060.0,34.0,43.0,32.0,75.0,36.0,7.0,9.0,64.0,4.0,49.4,42.4,32.4,74.8,468.0,1208.0,1.26,0.94,2.21,1.06,2.0,1.45,0.95,2.41,1.25,2.2,2023-2024
32.0,Frosinone,Serie A,34.0,24.3,49.7,38.0,418.0,3420.0,38.0,44.0,29.0,73.0,36.0,8.0,10.0,68.0,2.0,45.8,37.9,30.2,68.1,563.0,1326.0,1.16,0.76,1.92,0.95,1.71,1.2,0.79,2.0,1.0,1.79,2023-2024
33.0,Fulham,Premier League,25.0,28.4,50.6,38.0,418.0,3420.0,38.0,54.0,40.0,94.0,52.0,2.0,2.0,84.0,4.0,50.8,49.2,37.6,86.8,670.0,1467.0,1.42,1.05,2.47,1.37,2.42,1.34,0.99,2.33,1.3,2.29,2023-2024
34.0,Genoa,Serie A,34.0,26.7,44.1,38.0,418.0,3420.0,38.0,43.0,27.0,70.0,38.0,5.0,6.0,79.0,3.0,35.7,31.0,22.8,53.8,468.0,1079.0,1.13,0.71,1.84,1.0,1.71,0.94,0.6,1.54,0.82,1.42,2023-2024
35.0,Getafe,La Liga,33.0,27.3,44.8,38.0,418.0,3420.0,38.0,42.0,27.0,69.0,36.0,6.0,7.0,135.0,10.0,45.7,40.2,27.9,68.0,439.0,1141.0,1.11,0.71,1.82,0.95,1.66,1.2,0.73,1.94,1.06,1.79,2023-2024
36.0,Girona,La Liga,25.0,26.1,56.9,38.0,418.0,3420.0,38.0,84.0,64.0,148.0,77.0,7.0,8.0,75.0,1.0,70.8,64.6,54.0,118.6,894.0,1685.0,2.21,1.68,3.89,2.03,3.71,1.86,1.42,3.28,1.7,3.12,2023-2024
37.0,Gladbach,Bundesliga,27.0,25.4,46.8,34.0,374.0,3060.0,34.0,55.0,43.0,98.0,50.0,5.0,6.0,66.0,2.0,46.5,41.8,35.5,77.4,598.0,1227.0,1.62,1.26,2.88,1.47,2.74,1.37,1.05,2.41,1.23,2.28,2023-2024
38.0,Granada,La Liga,40.0,26.7,45.6,38.0,418.0,3420.0,38.0,35.0,27.0,62.0,30.0,5.0,8.0,98.0,4.0,42.6,36.4,31.1,67.6,512.0,1044.0,0.92,0.71,1.63,0.79,1.5,1.12,0.82,1.94,0.96,1.78,2023-2024
39.0,Heidenheim,Bundesliga,22.0,26.7,42.5,34.0,374.0,3060.0,34.0,46.0,34.0,80.0,44.0,2.0,3.0,54.0,1.0,39.4,37.0,27.5,64.5,510.0,983.0,1.35,1.0,2.35,1.29,2.29,1.16,0.81,1.97,1.09,1.9,2023-2024
40.0,Hellas Verona,Serie A,36.0,25.7,44.4,38.0,418.0,3420.0,38.0,38.0,29.0,67.0,35.0,3.0,7.0,88.0,6.0,38.0,32.4,27.2,59.6,539.0,1122.0,1.0,0.76,1.76,0.92,1.68,1.0,0.72,1.72,0.85,1.57,2023-2024
41.0,Hoffenheim,Bundesliga,30.0,27.7,49.5,34.0,374.0,3060.0,34.0,65.0,47.0,112.0,59.0,6.0,6.0,86.0,5.0,53.6,49.0,39.9,88.9,538.0,1359.0,1.91,1.38,3.29,1.74,3.12,1.58,1.17,2.75,1.44,2.62,2023-2024
42.0,Inter,Serie A,27.0,29.1,57.1,38.0,418.0,3420.0,38.0,87.0,60.0,147.0,74.0,13.0,14.0,46.0,1.0,78.2,67.4,55.6,123.0,720.0,1620.0,2.29,1.58,3.87,1.95,3.53,2.06,1.46,3.52,1.77,3.24,2023-2024
43.0,Juventus,Serie A,31.0,26.5,48.5,38.0,418.0,3420.0,38.0,52.0,37.0,89.0,49.0,3.0,5.0,87.0,2.0,54.6,50.6,39.6,90.2,709.0,1473.0,1.37,0.97,2.34,1.29,2.26,1.44,1.04,2.48,1.33,2.37,2023-2024
44.0,Köln,Bundesliga,26.0,25.4,46.5,34.0,374.0,3060.0,34.0,28.0,17.0,45.0,23.0,5.0,6.0,71.0,4.0,39.3,34.7,27.2,61.9,618.0,1086.0,0.82,0.5,1.32,0.68,1.18,1.16,0.8,1.96,1.02,1.82,2023-2024
45.0,Las Palmas,La Liga,29.0,25.5,59.2,38.0,418.0,3420.0,38.0,33.0,23.0,56.0,30.0,3.0,5.0,84.0,5.0,33.2,29.2,23.3,52.5,577.0,1596.0,0.87,0.61,1.47,0.79,1.39,0.87,0.61,1.49,0.77,1.38,2023-2024
46.0,Lazio,Serie A,22.0,28.2,53.3,38.0,418.0,3420.0,38.0,46.0,30.0,76.0,42.0,4.0,4.0,101.0,5.0,46.5,43.4,32.9,76.4,716.0,1528.0,1.21,0.79,2.0,1.11,1.89,1.22,0.87,2.09,1.14,2.01,2023-2024
47.0,Le Havre,Ligue 1,27.0,26.2,44.7,34.0,374.0,3060.0,34.0,33.0,23.0,56.0,27.0,6.0,7.0,67.0,6.0,37.3,31.8,25.3,57.1,457.0,1199.0,0.97,0.68,1.65,0.79,1.47,1.1,0.74,1.84,0.94,1.68,2023-2024
48.0,Lecce,Serie A,26.0,24.9,44.9,38.0,418.0,3420.0,38.0,30.0,23.0,53.0,27.0,3.0,5.0,89.0,5.0,43.1,39.2,30.6,69.9,635.0,1183.0,0.79,0.61,1.39,0.71,1.32,1.14,0.81,1.94,1.03,1.84,2023-2024
49.0,Lens,Ligue 1,27.0,26.7,52.9,34.0,374.0,3060.0,34.0,45.0,29.0,74.0,39.0,6.0,7.0,78.0,4.0,54.1,48.8,37.2,86.0,609.0,1624.0,1.32,0.85,2.18,1.15,2.0,1.59,1.09,2.68,1.44,2.53,2023-2024
50.0,Leverkusen,Bundesliga,24.0,26.2,61.8,34.0,374.0,3060.0,34.0,87.0,71.0,158.0,79.0,8.0,8.0,59.0,0.0,73.6,67.6,55.2,122.8,888.0,1997.0,2.56,2.09,4.65,2.32,4.41,2.16,1.62,3.79,1.99,3.61,2023-2024
51.0,Lille,Ligue 1,28.0,25.1,56.6,34.0,374.0,3060.0,34.0,50.0,32.0,82.0,48.0,2.0,3.0,67.0,3.0,48.6,46.2,34.8,81.0,650.0,1468.0,1.47,0.94,2.41,1.41,2.35,1.43,1.02,2.45,1.36,2.38,2023-2024
52.0,Liverpool,Premier League,30.0,26.3,61.3,38.0,418.0,3420.0,38.0,80.0,60.0,140.0,74.0,6.0,9.0,69.0,5.0,87.8,80.4,63.7,144.1,924.0,2110.0,2.11,1.58,3.68,1.95,3.53,2.31,1.68,3.98,2.12,3.79,2023-2024
53.0,Lorient,Ligue 1,38.0,24.7,46.3,34.0,374.0,3060.0,34.0,41.0,27.0,68.0,40.0,1.0,1.0,66.0,1.0,37.2,36.4,27.1,63.5,632.0,1293.0,1.21,0.79,2.0,1.18,1.97,1.09,0.8,1.89,1.07,1.87,2023-2024
54.0,Luton Town,Premier League,28.0,26.7,42.4,38.0,418.0,3420.0,38.0,49.0,33.0,82.0,44.0,5.0,5.0,71.0,0.0,42.4,38.6,29.5,68.2,675.0,1113.0,1.29,0.87,2.16,1.16,2.03,1.12,0.78,1.89,1.02,1.79,2023-2024
55.0,Lyon,Ligue 1,35.0,26.6,51.8,34.0,374.0,3060.0,34.0,48.0,32.0,80.0,44.0,4.0,4.0,57.0,6.0,49.8,46.9,36.3,83.2,683.0,1600.0,1.41,0.94,2.35,1.29,2.24,1.47,1.07,2.53,1.38,2.45,2023-2024
56.0,Mainz 05,Bundesliga,30.0,26.7,46.1,34.0,374.0,3060.0,34.0,38.0,31.0,69.0,37.0,1.0,5.0,99.0,3.0,44.6,40.7,32.0,72.7,480.0,1169.0,1.12,0.91,2.03,1.09,2.0,1.31,0.94,2.25,1.2,2.14,2023-2024
57.0,Mallorca,La Liga,25.0,28.7,45.0,38.0,418.0,3420.0,38.0,33.0,27.0,60.0,32.0,1.0,3.0,105.0,4.0,40.5,38.2,30.8,69.0,498.0,1174.0,0.87,0.71,1.58,0.84,1.55,1.06,0.81,1.87,1.01,1.81,2023-2024
58.0,Manchester City,Premier League,25.0,26.6,65.2,38.0,418.0,3420.0,38.0,94.0,69.0,163.0,85.0,9.0,10.0,53.0,2.0,80.5,72.9,60.2,133.1,1127.0,2060.0,2.47,1.82,4.29,2.24,4.05,2.12,1.58,3.7,1.92,3.5,2023-2024
59.0,Manchester Utd,Premier League,31.0,26.1,50.6,38.0,418.0,3420.0,38.0,57.0,36.0,93.0,51.0,6.0,7.0,83.0,1.0,56.5,51.0,40.1,91.0,759.0,1479.0,1.5,0.95,2.45,1.34,2.29,1.49,1.06,2.54,1.34,2.4,2023-2024
60.0,Marseille,Ligue 1,33.0,27.3,53.7,34.0,374.0,3060.0,34.0,50.0,32.0,82.0,46.0,4.0,4.0,61.0,5.0,54.9,51.8,40.3,92.1,635.0,1613.0,1.47,0.94,2.41,1.35,2.29,1.61,1.19,2.8,1.52,2.71,2023-2024
61.0,Metz,Ligue 1,30.0,26.5,35.6,34.0,374.0,3060.0,34.0,35.0,25.0,60.0,31.0,4.0,6.0,54.0,3.0,34.2,29.7,23.2,52.9,458.0,910.0,1.03,0.74,1.76,0.91,1.65,1.01,0.68,1.69,0.87,1.56,2023-2024
62.0,Milan,Serie A,35.0,26.6,56.9,38.0,418.0,3420.0,38.0,76.0,56.0,132.0,70.0,6.0,8.0,82.0,8.0,66.2,60.0,46.0,106.0,898.0,1569.0,2.0,1.47,3.47,1.84,3.32,1.74,1.21,2.95,1.58,2.79,2023-2024
63.0,Monaco,Ligue 1,30.0,25.0,53.6,34.0,374.0,3060.0,34.0,66.0,45.0,111.0,64.0,2.0,5.0,79.0,8.0,55.0,50.9,37.7,88.6,614.0,1726.0,1.94,1.32,3.26,1.88,3.21,1.62,1.11,2.73,1.5,2.61,2023-2024
64.0,Montpellier,Ligue 1,31.0,26.1,44.6,34.0,374.0,3060.0,34.0,41.0,26.0,67.0,34.0,7.0,7.0,68.0,4.0,46.0,40.9,31.1,72.0,553.0,1174.0,1.21,0.76,1.97,1.0,1.76,1.35,0.91,2.27,1.2,2.12,2023-2024
65.0,Monza,Serie A,31.0,26.8,53.5,38.0,418.0,3420.0,38.0,38.0,29.0,67.0,34.0,4.0,5.0,88.0,5.0,39.5,35.9,27.8,63.8,723.0,1248.0,1.0,0.76,1.76,0.89,1.66,1.04,0.73,1.77,0.95,1.68,2023-2024
66.0,Nantes,Ligue 1,35.0,26.8,44.8,34.0,374.0,3060.0,34.0,30.0,17.0,47.0,26.0,4.0,5.0,67.0,3.0,37.6,33.6,25.5,59.1,569.0,1243.0,0.88,0.5,1.38,0.76,1.26,1.11,0.75,1.85,0.99,1.74,2023-2024
67.0,Napoli,Serie A,29.0,27.2,60.9,38.0,418.0,3420.0,38.0,54.0,36.0,90.0,48.0,6.0,10.0,77.0,5.0,61.4,53.3,42.9,96.2,803.0,1758.0,1.42,0.95,2.37,1.26,2.21,1.62,1.13,2.74,1.4,2.53,2023-2024
68.0,Newcastle Utd,Premier League,32.0,27.2,52.2,38.0,418.0,3420.0,38.0,83.0,55.0,138.0,75.0,8.0,9.0,79.0,1.0,76.0,69.0,51.3,120.3,737.0,1557.0,2.18,1.45,3.63,1.97,3.42,2.0,1.35,3.35,1.82,3.17,2023-2024
69.0,Nice,Ligue 1,27.0,25.8,52.4,34.0,374.0,3060.0,34.0,39.0,23.0,62.0,33.0,6.0,7.0,62.0,4.0,49.9,44.4,34.6,79.0,661.0,1245.0,1.15,0.68,1.82,0.97,1.65,1.47,1.02,2.49,1.31,2.32,2023-2024
70.0,Nott'ham Forest,Premier League,33.0,25.7,40.6,38.0,418.0,3420.0,38.0,49.0,43.0,92.0,48.0,1.0,1.0,82.0,3.0,49.9,49.1,38.0,87.1,604.0,1140.0,1.29,1.13,2.42,1.26,2.39,1.31,1.0,2.31,1.29,2.29,2023-2024
71.0,Osasuna,La Liga,29.0,27.7,47.5,38.0,418.0,3420.0,38.0,45.0,32.0,77.0,41.0,4.0,5.0,78.0,5.0,40.5,36.6,28.5,65.1,501.0,1322.0,1.18,0.84,2.03,1.08,1.92,1.07,0.75,1.82,0.96,1.71,2023-2024
72.0,Paris S-G,Ligue 1,29.0,24.7,65.2,34.0,374.0,3060.0,34.0,78.0,61.0,139.0,71.0,7.0,9.0,51.0,3.0,68.8,61.6,51.6,113.2,845.0,1915.0,2.29,1.79,4.09,2.09,3.88,2.02,1.52,3.54,1.81,3.33,2023-2024
73.0,Rayo Vallecano,La Liga,26.0,29.4,49.4,38.0,418.0,3420.0,38.0,29.0,12.0,41.0,23.0,6.0,6.0,108.0,5.0,42.3,37.7,24.6,62.3,506.0,1335.0,0.76,0.32,1.08,0.61,0.92,1.11,0.65,1.76,0.99,1.64,2023-2024
74.0,RB Leipzig,Bundesliga,26.0,25.6,55.3,34.0,374.0,3060.0,34.0,74.0,53.0,127.0,70.0,4.0,7.0,61.0,1.0,65.6,60.2,47.7,107.9,714.0,1541.0,2.18,1.56,3.74,2.06,3.62,1.93,1.4,3.33,1.77,3.17,2023-2024
75.0,Real Madrid,La Liga,27.0,27.4,59.2,38.0,418.0,3420.0,38.0,85.0,66.0,151.0,83.0,2.0,5.0,69.0,4.0,68.8,65.2,52.5,117.7,950.0,1935.0,2.24,1.74,3.97,2.18,3.92,1.81,1.38,3.19,1.71,3.1,2023-2024
76.0,Real Sociedad,La Liga,31.0,25.8,55.3,38.0,418.0,3420.0,38.0,48.0,36.0,84.0,44.0,4.0,4.0,98.0,2.0,44.9,41.8,30.7,72.5,685.0,1414.0,1.26,0.95,2.21,1.16,2.11,1.18,0.81,1.99,1.1,1.91,2023-2024
77.0,Reims,Ligue 1,29.0,25.9,50.4,34.0,374.0,3060.0,34.0,40.0,28.0,68.0,37.0,3.0,4.0,70.0,3.0,44.5,41.3,33.3,74.6,625.0,1425.0,1.18,0.82,2.0,1.09,1.91,1.31,0.98,2.29,1.22,2.19,2023-2024
78.0,Rennes,Ligue 1,29.0,25.2,52.1,34.0,374.0,3060.0,34.0,53.0,29.0,82.0,43.0,10.0,11.0,66.0,4.0,53.1,44.5,31.8,76.3,606.0,1639.0,1.56,0.85,2.41,1.26,2.12,1.56,0.93,2.5,1.31,2.24,2023-2024
79.0,Roma,Serie A,30.0,27.7,54.9,38.0,418.0,3420.0,38.0,64.0,44.0,108.0,53.0,11.0,12.0,95.0,3.0,51.4,42.3,34.4,76.7,682.0,1469.0,1.68,1.16,2.84,1.39,2.55,1.35,0.91,2.26,1.11,2.02,2023-2024
80.0,Salernitana,Serie A,39.0,27.3,44.5,38.0,418.0,3420.0,38.0,32.0,25.0,57.0,30.0,2.0,2.0,91.0,3.0,30.3,28.7,22.4,51.1,499.0,1119.0,0.84,0.66,1.5,0.79,1.45,0.8,0.59,1.39,0.76,1.34,2023-2024
81.0,Sassuolo,Serie A,30.0,26.4,43.8,38.0,418.0,3420.0,38.0,42.0,28.0,70.0,35.0,7.0,8.0,71.0,4.0,39.8,33.8,25.9,59.7,636.0,1301.0,1.11,0.74,1.84,0.92,1.66,1.05,0.68,1.73,0.89,1.57,2023-2024
82.0,Sevilla,La Liga,35.0,28.6,50.3,38.0,418.0,3420.0,38.0,46.0,30.0,76.0,44.0,2.0,2.0,108.0,4.0,44.9,43.3,31.7,75.0,635.0,1416.0,1.21,0.79,2.0,1.16,1.95,1.18,0.83,2.01,1.14,1.97,2023-2024
83.0,Sheffield Utd,Premier League,35.0,25.7,35.8,38.0,418.0,3420.0,38.0,31.0,18.0,49.0,26.0,5.0,5.0,101.0,5.0,38.3,34.4,25.8,60.2,343.0,884.0,0.82,0.47,1.29,0.68,1.16,1.01,0.68,1.69,0.91,1.58,2023-2024
84.0,Strasbourg,Ligue 1,30.0,24.1,44.3,34.0,374.0,3060.0,34.0,36.0,24.0,60.0,33.0,3.0,4.0,59.0,2.0,41.8,38.7,31.6,70.3,547.0,1152.0,1.06,0.71,1.76,0.97,1.68,1.23,0.93,2.16,1.14,2.07,2023-2024
85.0,Stuttgart,Bundesliga,27.0,25.0,59.9,34.0,374.0,3060.0,34.0,78.0,60.0,138.0,73.0,5.0,8.0,56.0,1.0,70.9,64.6,53.3,117.9,693.0,1618.0,2.29,1.76,4.06,2.15,3.91,2.08,1.57,3.65,1.9,3.47,2023-2024
86.0,Torino,Serie A,30.0,26.4,51.6,38.0,418.0,3420.0,38.0,35.0,29.0,64.0,33.0,2.0,2.0,75.0,2.0,37.7,36.1,30.1,66.2,710.0,1333.0,0.92,0.76,1.68,0.87,1.63,0.99,0.79,1.78,0.95,1.74,2023-2024
87.0,Tottenham,Premier League,29.0,25.2,61.6,38.0,418.0,3420.0,38.0,69.0,58.0,127.0,67.0,2.0,2.0,92.0,4.0,68.2,66.7,57.4,124.1,957.0,2107.0,1.82,1.53,3.34,1.76,3.29,1.79,1.51,3.31,1.75,3.27,2023-2024
88.0,Toulouse,Ligue 1,26.0,23.8,48.4,34.0,374.0,3060.0,34.0,42.0,30.0,72.0,36.0,6.0,9.0,77.0,1.0,40.3,33.3,26.4,59.7,549.0,1405.0,1.24,0.88,2.12,1.06,1.94,1.18,0.78,1.96,0.98,1.75,2023-2024
89.0,Udinese,Serie A,32.0,25.7,39.3,38.0,418.0,3420.0,38.0,36.0,23.0,59.0,33.0,3.0,4.0,94.0,5.0,39.1,36.8,28.0,64.9,601.0,1022.0,0.95,0.61,1.55,0.87,1.47,1.03,0.74,1.77,0.97,1.71,2023-2024
90.0,Union Berlin,Bundesliga,30.0,28.1,42.9,34.0,374.0,3060.0,34.0,33.0,23.0,56.0,30.0,3.0,6.0,67.0,7.0,40.1,35.3,25.0,60.3,389.0,1146.0,0.97,0.68,1.65,0.88,1.56,1.18,0.74,1.91,1.04,1.77,2023-2024
91.0,Valencia,La Liga,29.0,23.8,44.3,38.0,418.0,3420.0,38.0,39.0,24.0,63.0,31.0,8.0,9.0,64.0,5.0,43.1,36.2,27.0,63.2,522.0,1162.0,1.03,0.63,1.66,0.82,1.45,1.13,0.71,1.85,0.95,1.66,2023-2024
92.0,Villarreal,La Liga,32.0,27.9,49.6,38.0,418.0,3420.0,38.0,64.0,47.0,111.0,59.0,5.0,7.0,110.0,8.0,55.6,50.1,40.5,90.6,654.0,1558.0,1.68,1.24,2.92,1.55,2.79,1.46,1.07,2.53,1.32,2.38,2023-2024
93.0,Werder Bremen,Bundesliga,30.0,27.0,46.8,34.0,374.0,3060.0,34.0,45.0,33.0,78.0,40.0,5.0,6.0,73.0,2.0,46.9,42.0,35.6,77.6,492.0,1172.0,1.32,0.97,2.29,1.18,2.15,1.38,1.05,2.43,1.24,2.28,2023-2024
94.0,West Ham,Premier League,26.0,28.3,41.1,38.0,418.0,3420.0,38.0,58.0,40.0,98.0,54.0,4.0,5.0,82.0,3.0,52.3,48.4,34.8,83.2,556.0,1207.0,1.53,1.05,2.58,1.42,2.47,1.38,0.92,2.29,1.27,2.19,2023-2024
95.0,Wolfsburg,Bundesliga,28.0,25.6,48.0,34.0,374.0,3060.0,34.0,41.0,27.0,68.0,39.0,2.0,3.0,86.0,5.0,39.2,36.7,28.5,65.2,441.0,1235.0,1.21,0.79,2.0,1.15,1.94,1.15,0.84,1.99,1.08,1.92,2023-2024
96.0,Wolves,Premier League,27.0,26.6,48.9,38.0,418.0,3420.0,38.0,47.0,36.0,83.0,43.0,4.0,4.0,102.0,4.0,46.7,43.6,31.8,75.4,671.0,1180.0,1.24,0.95,2.18,1.13,2.08,1.23,0.84,2.07,1.15,1.98,2023-2024
